100270	0	9
100271	3
100272	0	16
100273	0	16
100274	9
100275	9	11
100276	0	9
100277	16	15
100278	0	9
100279	2	9
100280	9	11
100282	0	9
100283	16	3
100284	0	9
100285	9	11
100286	0	16
100287	0	16
100288	0	16
100289	0	9
100290	16	2
100291	16	6
100292	0	16
100293	3	9
100294	0	9
100295	9
100296	16	1
100297	9
100298	0	16
100299	0	16
100300	13
100301	9
100302	16	2
100303	9	11
100304	9
100305	0	16
100306	0	9
100307	0	9
100308	1	9
100309	11
100310	9
100311	16	1
100312	9
100313	16	1
100314	9
100315	8
100316	0	9
100317	0	16
100318	0	16
100319	0	9
100320	0	9
100321	9	11
100322	0	9
100323	9
100324	2	9
100325	0	9
100326	0
100327	0	16
100328	9	11
100329	0	16
100330	0	16
100331	7	9
100332	0	9
100333	2
100334	16	1
100335	0	9
100336	0
100337	0	16
100338	9	11
100339	0	16
100340	11
100341	16	2
100342	9	11
100343	0
100344	0	16
100345	0
100346	8	9
100347	9
100348	11
100349	0	9
100350	0	16
100351	0	9
100352	9	11
100353	9
100354	0	9
100355	0	16
100356	1
100357	0	9
100358	1	9
100359	2	9
100360	0	16
100361	1	9
100362	11	12
100363	0
100364	16	2
100365	2
100366	9
100367	11
100368	3
100369	16	2
100370	9
100371	0	16
100372	0	9
100373	9	11
100374	3
100375	9
100376	0	9
100377	0
100378	0	16
100379	0	9
100380	0	9
100381	0	16
100382	0	16
100383	0	16
100384	16	2
100385	16	2
100386	3	9
100387	0	9
100388	0	16
100389	0	9
100390	9
100391	9
100392	0	9
100393	9
100394	3
100395	0	9
100396	1	9
100397	3	9
100398	0	16
100399	0	16
100400	0
100401	0	9
100402	0	16
100403	9	11
100404	0	16
100405	16	3
100407	9
100408	0	9
100409	13
100410	0	9
100411	0	9
100412	3
100413	0	16
100414	9
100415	0	16
100416	0	16
100417	11
100418	0	9
100419	0	9
100420	0	9
100421	0	16
100422	16	11	15
100423	16	10
100424	0	16
100425	9	11
100426	9
100427	0	16
100428	0
100429	16	15
100430	11
100431	0	16
100432	9
100433	9	11
100434	9	11
100435	0	16
100436	9
100437	0	9
100438	0	9
100439	16	10
100440	9	11
100441	9
100442	16	7
100443	2	9
100444	11
100445	0	9
100446	9	11
100447	0	16
100448	0	16
100449	16	1
100450	0	16
100451	2	9
100452	16	3
100453	2
100454	0	9
100455	0	9
100456	16	1
100457	0	16
100458	16	2
100459	9
100460	0	16
100461	16	2
100462	0
100463	3	9
100464	0	9
100465	9
100466	6
100467	9
100468	9
100469	0	16
100470	0	9
100471	0	16
100472	9
100473	9
100474	0	16
100475	0	16
100476	0	16
100477	3	9
100478	0	9
100479	0	16
100480	0	9
100481	0	16
100482	0	9
100483	0	9
100484	0	9
100485	16	1
100486	16	10
100487	9
100488	0	9
100489	16	1
100490	0	16
100491	0	9
100492	11
100493	0	16
100494	0	9
100495	0	9
100496	16	7
100497	0	16
100498	16	3
100499	9
100500	1	9
100501	9
100502	16	3
100503	0	16
100504	9
100505	0
100506	9	15
100507	16	7
100508	16	1
100509	0
100510	9
100511	0	9
100512	0	16
100513	0	9
100514	1	9
100515	9	11	15
100516	11
100517	0	9
100518	9	11
100519	16	11
100520	9
100521	0	16
100522	0	16
100523	0	16
100524	0	16
100525	0	9
100526	0	16
100527	9	11
100528	16	1
100529	0	9
100530	9
100531	0
100532	0	9
100533	0	9
100534	0	9
100535	16	1
100536	0	16
100537	0	16
100538	0	16
100539	0	9
100540	0	16
100541	16	1
100542	16	3
100543	16	1
100544	9
100545	16	2
100546	9
100547	0	16
100548	0	9
100549	3	9
100550	0	16
100551	0	16
100552	16	1
100553	16	1
100554	16	3
100556	11
100557	16	1
100558	9
100559	0	16
100560	9
100561	9	11
100562	0	9
100563	9
100564	9	11
100565	0	16
100566	0	16
100567	0	9
100568	0
100569	11
100570	3	9
100571	0	9
100572	16	1
100573	0	9
100574	0	9
100575	0
100576	2	9
100577	9	11
100578	0	9
100579	0	16
100580	0	16
100581	0	16
100582	0	16
100583	0	16
100584	0	16
100585	9	15
100586	0	9
100587	0	16
100588	0	9
100589	0	16
100591	0	16
100592	0	16
100593	16	1
100594	16	1
100595	16	2
100596	9
100597	16	11
100598	0	16
100599	0	16
100600	0	9
100601	9
100602	0	9
100603	0	9
100604	0	9
100605	0	16
100606	16	1
100607	0	9
100608	0	9
100609	0	9
100610	0	16
100611	0	16
100612	9	11
100613	0	9
100614	9	15
100615	0
100616	9	11
100617	0	9
100618	16	2
100619	16	1
100620	16	2
100621	0	16
100622	0	16
100623	11
100624	9
100625	0
100626	16	2
100627	0	16
100628	0	16
100629	0	9
100630	0	16
100632	9	11
100633	9
100634	0	9
100635	16	2
100636	0	16
100637	0	16
100638	0
100639	2
100640	0	16
100641	9	11
100642	0	16
100643	0	9
100644	9	11
100645	0	16
100646	0	16
100647	9	11
100648	0	16
100649	0	9
100650	9
100651	0	9
100652	11
100653	0	16
100654	0	16
100655	0	9
100656	0	16
100658	16
100659	16	15
100660	16	2
100661	0	9
100662	1	9
100663	0	9
100664	0	9
100665	0	9
100666	0	16
100667	0	9
100668	16	11
100669	16	11
100670	16	15
100671	0	16
100672	0	9
100673	0	16
100674	9	11
100675	0	9
100676	9
100677	0	16
100678	0	16
100679	3
100680	0	9
100681	11
100682	0	9
100683	0	9
100684	0	16
100685	9
100686	0	9
100687	9	11
100688	9
100689	11
100690	0	16
100691	11
100692	0	16
100693	0	9
100694	0	9
100695	0	9
100696	0	16
100697	16	1
100698	0
100699	9
100700	0	9
100701	16	2
100702	0	9
100703	16	11
100704	11
100705	11
100706	9
100707	0	9
100708	0
100709	0
100710	0	9
100711	0	16
100712	0	9
100713	0
100714	9	11
100715	0	16
100716	0	9
100717	2
100718	9
100719	11
100720	0
100721	3	9
100722	9	11
100723	6
100724	9
100725	0	9
100726	3	9
100727	6	9
100728	11
100729	9
100730	0	9
100731	9
100732	9	11
100733	0
100734	9	11
100735	9	11
100736	16	15
100737	0	9
100738	16	1
100739	0
100740	9
100741	16	11
100742	0	9
100743	0	9
100744	1	9
100745	9
100746	3	9
100747	16	2
100748	9	11
100749	0	9
100750	3
100751	11
100752	0	9
100753	16	1
100754	0
100755	11
100756	0	16
100757	0	9
100758	11
100759	0	9
100760	3
100761	0
100763	9
100764	0	9
100765	1	9
100766	9
100767	9
100768	2	9
100769	9	11
100770	0	9
100771	9
100772	1	9
100773	9
100774	16	2
100775	1	9
100776	9
100777	0	9
100778	0	9
100779	9
100780	16	1
100781	9
100782	0	9
100783	9
100784	9
100785	0	9
100786	9	11
100787	0	16
100788	0	9
100789	11
100790	16	2
100791	0	9
100792	9
100793	9
100794	16	1
100795	16	11
100796	9	11
100797	9
100798	13
100799	0	9
100800	11
100801	0
100802	9	11
100803	0	9
100804	9	13
100805	2
100806	11
100807	0	9
100809	9	11
100810	0	9
100811	2
100812	9
100814	16	3
100815	16	11
100816	2
100817	1	9
100818	11
100819	0
100820	11
100821	16	3
100822	0	9
100823	0	9
100824	0	9
100825	3	9
100826	0	16
100827	0	16
100828	0	9
100829	16	1
100830	0	16
100831	9	11
100832	16	2
100833	9
100834	0	16
100835	0	9
100836	2	9
100837	9	11
100838	11
100839	9	11
100840	11
100841	0	9
100842	11
100843	9	11
100844	9
100845	0
100846	0	9
100847	16	2
100848	11
100849	9	11
100851	1	9
100852	9
100853	9	11
100854	9	11
100855	13
100856	0
100857	9
100858	11
100859	9
100860	0	9
100862	0	9
100863	0	9
100864	0	9
100865	0	9
100866	0	9
100867	0	16
100868	9
100869	0	9
100870	9
100871	0	9
100872	0	9
100873	11
100874	16	15
100875	11
100876	9	11
100877	11
100878	0	9
100879	0	16
100880	11
100881	3	9
100882	0	9
100883	9	11
100884	0
100885	2	9
100886	9	11
100887	0	9
100888	0	16
100889	0	9
100890	0	16
100891	0	9
100892	16	2
100893	11
100894	11
100896	0	9
100897	0	9
100898	3	9
100899	3
100900	3
100901	11
100902	0	9
100903	11
100904	16	3
100905	11
100906	2
100907	0	9
100908	9
100909	3	9
100910	9
100911	9	11
100912	9
100913	8	9
100915	0	9
100916	9
100917	9	15
100918	2
100919	2	9
100920	9
100921	9
100922	0
100923	3
100924	16	7
100925	0	9
100926	9	11
100927	0	16
100928	0	9
100929	9
100930	0	16
100931	0	9
100932	0	16
100933	0	16
100934	0	9
100935	0	9
100936	1	9
100937	9
100938	0	16
100939	9	11
100940	0	9
100941	0	9
100942	0
100943	0	16
100944	0	9
100945	3	9
100946	0	9
100947	9
100948	9
100949	16	1
100950	9
100951	0	9
100952	0	9
100953	0	9
100954	11
100955	3
100956	2	9
100957	0	9
100958	0	9
100959	0	9
100960	16	2
100961	0	16
100962	1	9
100963	0	16
100964	0	9
100965	1
100966	0	16
100967	0	16
100968	0	9
100969	2	9
100970	16	11
100971	16	2
100972	0
100973	0	9
100974	0	9
100975	0	16
100976	16	11
100977	0	9
100978	9
100979	0	16
100980	16	2
100981	9
100982	0	16
100983	0
100984	11
100985	0	9
100986	0	16
100987	0	16
100988	9	15
100989	9	11
100990	0	9
100991	2
100992	9
100993	0	9
100994	2	9
100995	9
100996	0	9
100997	0	9
100998	0	9
100999	0
101000	0	16
101001	9
101002	9	11
101003	9	11
101004	0
101005	0	9
101006	0	16
101007	0	9
101008	0	9
101009	11
101010	16	1
101011	0	9
101012	0	9
101013	16	1
101014	9	11
101015	9
101016	2	9
101017	0	16
101018	9
101019	9	15
101020	0	9
101021	11
101022	0	9
101023	0	9
101024	16	11
101025	9	11
101026	0
101027	9	15
101029	0
101030	9
101031	11
101032	9
101033	9
101034	0	16
101035	9	10
101036	9
101037	0	9
101038	9
101039	0
101040	0	9
101041	0	9
101042	1
101043	16	1
101044	0	9
101045	0	16
101046	0	9
101047	0	9
101048	0
101049	0	9
101050	16	1
101051	0	9
101052	0	9
101053	0	9
101054	0
101055	16	15
101056	0	9
101057	0	9
101058	11
101059	0	9
101060	16	3
101061	9
101062	3
101063	0	9
101064	0	9
101065	0	9
101066	0	9
101067	0	16
101068	9
101069	0	9
101070	0	16
101071	0	9
101072	16	11
101073	0	9
101074	0	16
101075	0
101076	0	16
101077	0
101078	0	9
101079	0	9
101080	0	9
101081	0	16
101082	9	11
101083	0
101084	0	9
101085	0	9
101086	11
101087	0	9
101088	0	9
101089	0
101090	11
101091	0	9
101092	1	9
101093	16	11
101094	0	9
101095	0	16
101096	9
101098	9
101099	0
101100	9	11
101101	9
101102	0	9
101103	0	9
101104	0	9
101105	0	16
101106	0	9
101107	2	9
101108	0
101109	0	9
101110	9
101111	0
101112	1	9
101113	0	16
101114	0	9
101115	0	9
101116	0	16
101117	9
101118	0	9
101119	9	15
101120	0	16
101121	0	16
101122	0	16
101123	9
101124	8	9
101125	9
101126	1	9
101127	0
101128	0	9
101129	11
101130	0	16
101131	9
101132	0	9
101133	0	9
101134	0
101135	9	11
101136	11
101137	9	10
101138	0	9
101139	0	9
101140	0	9
101141	1
101142	0	9
101143	2
101144	0	9
101145	16	2
101146	9
101147	0
101148	0	9
101149	0	9
101150	0	9
101151	0	9
101152	1
101153	0	16
101154	0
101155	9
101156	0	16
101157	0	9
101158	0	16
101159	0	9
101160	0	9
101161	0	16
101162	0	9
101163	0
101164	9	11
101165	0	9
101166	9
101167	0
101168	9
101169	0	16
101170	0	9
101171	0	9
101172	16	11
101173	0	9
101174	16	1
101175	0	9
101176	0	9
101177	0	9
101178	2	9
101179	2
101180	3	9
101181	16	1
101182	0	16
101183	2
101184	0
101185	0	9
101186	9
101187	0	9
101188	0	9
101189	0	9
101190	0	16
101191	0	16
101192	0	9
101193	0	16
101194	0
101195	0	16
101196	0	9
101197	0	16
101198	0	9
101199	0	9
101200	0	16
101201	1	9
101202	9	11
101203	0
101204	0	16
101205	0	16
101206	0	9
101207	0	9
101208	16	2
101209	2	9
101210	0	9
101211	0	9
101212	9
101213	0	9
101215	2	9
101216	9
101217	0
101218	0
101219	16	2
101220	9
101221	9
101222	0	9
101223	9
101224	0	9
101225	0	9
101226	9
101227	11
101228	9
101229	0	9
101230	16	2
101231	0	16
101232	0	9
101233	0	9
101234	9	11
101235	2
101236	16	2
101237	0	9
101238	9
101239	9
101240	0	16
101241	0	16
101242	2
101243	0	9
101244	0	16
101245	0
101246	16	2
101247	0	16
101248	16	3
101249	0	9
101250	0	9
101251	0	16
101252	0	9
101253	0	9
101254	2
101255	9
101256	0	16
101257	0	16
101258	3
101259	1	9
101260	0	9
101261	0	9
101262	0	16
101263	0	16
101264	0	9
101265	0	9
101266	9
101267	0	9
101268	9
101269	9	11
101270	0	16
101271	16	10
101272	16	10
101273	0	9
101274	16	1
101275	1	9
101276	0	9
101277	0	16
101278	0	9
101279	16	1
101280	0	16
101281	0
101282	0	16
101283	0	9
101284	0	16
101285	0	9
101286	0	16
101287	0	16
101288	16	15
101289	0	16
101290	0	16
101291	0	16
101292	1	9
101293	0	9
101294	0	16
101295	0	16
101296	0	9
101297	9	11
101298	0	9
101299	0	9
101300	9
101301	16	15
101302	0	16
101303	9	13
101304	0
101305	0	9
101306	0	16
101307	0	16
101308	0	9
101309	0	9
101310	0	16
101311	0	9
101312	0	9
101313	0
101314	0	16
101315	0	9
101316	0	9
101317	0	16
101318	0	16
101319	0	9
101320	0
101321	0	9
101322	0	9
101323	0	9
101324	0
101325	0
101326	0	9
101327	0	9
101328	0
101329	0
101330	0	9
101331	0	9
101332	2	9
101333	0	9
101334	9
101335	0	9
101336	2	9
101337	0	9
101338	0	9
101339	0	9
101340	0	9
101341	0	16
101342	0	9
101343	0	16
101344	0
101345	0	16
101346	0	9
101347	0
101348	0	9
101349	0	9
101350	0	16
101351	0	9
101352	0	16
101353	0	9
101354	0	9
101355	0	16
101356	0	16
101357	0
101358	0
101359	0	9
101360	0
101361	0	9
101362	0	9
101363	0	16
101364	0	9
101365	0
101366	0	16
101367	0	9
101368	0	9
101369	0	16
101370	0	9
101371	0	16
101372	0	16
101373	0	9
101374	0	9
101375	0	16
101376	0	9
101377	0	16
101380	16	2
101381	0	9
101382	9
101383	0	9
101384	0	9
101385	0	9
101386	0	9
101387	0	9
101388	0
101389	0
101390	0	9
101391	0	16
101392	1
101393	0	9
101394	9
101395	16	3
101396	0	9
101397	0	16
101398	2	9
101399	0	16
101400	0	9
101401	9
101402	0	16
101403	0	9
101404	0	9
101405	3
101406	1	9
101407	0	9
101408	0	9
101409	0	16
101410	9
101411	0	9
101412	0	9
101413	0	9
101414	0	9
101415	0	16
101416	0
101417	3
101418	11
101419	0	9
101420	0	16
101421	0
101422	0	16
101423	0	16
101424	0	9
101425	0
101426	0	9
101428	0
101429	0	9
101430	0	16
101431	0	16
101432	0	9
101433	0	9
101434	0	9
101435	0	16
101436	0	9
101437	0	16
101438	0
101439	0	9
101440	0	9
101441	0	16
101442	0	9
101443	0	9
101444	0	16
101445	0	9
101446	0	16
101447	0
101448	0	9
101449	0
101450	0
101451	16	15
101452	16	1
101453	0
101454	0	9
101455	0	9
101456	2	9
101457	0	9
101458	0	9
101459	0	9
101460	0	9
101461	0	16
101462	0	16
101463	0	9
101464	0	9
101465	0	9
101466	0
101467	0	16
101468	0	9
101469	0	16
101470	0
101471	0
101472	0
101473	0
101474	0	9
101475	9
101476	0	9
101478	0	16
101479	0	16
101480	2	9
101481	9
101482	0
101483	0	9
101484	0	16
101485	0	16
101486	0	16
101487	0	9
101488	0	16
101489	0	16
101490	0	9
101491	0	9
101492	0	16
101493	9
101494	0	16
101495	0	9
101496	0
101497	0	9
101498	0	16
101499	0	9
101500	0
101501	0
101502	0
101503	0	9
101504	0	9
101505	0	9
101506	0	9
101507	0	9
101508	9
101509	2	9
101510	0
101511	0	16
101512	0	9
101513	0	9
101514	0	9
101515	0	9
101516	0	16
101517	0	9
101518	3	9
101519	9
101520	0	9
101521	0	16
101522	16	1
101523	0	9
101524	0	9
101525	0	9
101526	9
101527	9
101528	0
101529	0	16
101530	0	16
101531	0	9
101532	0	9
101533	0	9
101534	0	9
101535	0
101536	0	16
101537	0
101538	16	1
101539	16	1
101540	0	9
101541	0	9
101542	0	9
101543	0	9
101544	0	9
101545	0	9
101546	0	9
101547	16	1
101549	2
101550	0	9
101551	9	13
101552	0	16
101553	0	9
101555	0	9
101556	9	13
101557	0
101558	9
101559	0	9
101560	0	16
101561	0	9
101562	0
101563	0	9
101564	0	9
101565	0	9
101566	0	16
101567	0	9
101568	0	9
101569	0	9
101570	0
101571	0	9
101573	0	9
101574	0	16
101575	0	16
101576	0	9
101577	3
101578	1	9
101579	9
101580	9	11
101581	0	16
101582	0	16
101583	0	9
101584	0	9
101585	0	9
101586	3
101587	0	9
101588	0
101589	9	13
101590	0	9
101591	0	9
101592	0	16
101593	0	16
101594	0	9
101595	0	9
101596	0	9
101597	0
101598	0
101599	0	9
101600	0
101601	0
101602	0
101603	0	9
101604	0	9
101605	0	9
101606	0	9
101607	0	9
101608	0	16
101609	0	16
101610	0	16
101611	0	16
101612	0	9
101613	0	9
101614	0	16
101615	0
101616	0	9
101617	0
101618	0	9
101619	0	9
101620	0	16
101621	0	16
101622	0	9
101623	0
101624	13
101625	0	9
101626	2
101627	0	16
101628	0
101629	0
101630	0
101631	0	9
101632	0
101633	16	15
101634	11
101635	0
101636	0
101638	0	9
101639	0
101640	2	9
101641	0	9
101642	0
101643	0	9
101644	0	9
101645	0	16
101646	0	9
101648	0
101649	0
101650	9
101651	9
101652	0	9
101653	0	9
101654	0	9
101655	0	9
101656	0
101657	0	16
101658	0	16
101659	0	16
101660	0
101661	0	9
101662	0	9
101663	9	13
101664	9
101665	0	9
101666	0	9
101667	0	9
101668	0	16
101669	0	9
101670	0	9
101671	0	9
101672	0	9
101673	0	9
101674	0
101675	0	16
101676	0	9
101677	0	16
101678	0
101679	0	16
101680	0
101681	0	9
101682	0	9
101683	0	9
101685	0
101686	0	9
101687	0	16
101688	0	9
101689	0	9
101691	0	9
101693	0
101694	0	9
101695	0	9
101696	0	9
101697	0	16
101698	0	9
101699	0	9
101700	0	9
101701	0	16
101702	16	1
101703	0	16
101704	0	9
101705	16	15
101706	9
101707	16	7
101708	0	16
101709	2	9
101710	0	9
101711	0
101712	0
101713	0	9
101714	9	15
101715	9	15
101716	9	15
101717	0	16
101718	0
101719	0	9
101720	0	16
101721	0
101722	0	9
101723	0	16
101724	9
101725	0	16
101726	16	1
101727	0	9
101728	0
101729	9
101730	0	9
101731	0	9
101732	0	9
101733	0	16
101734	0	9
101735	0
101736	0	9
101737	9
101738	2	9
101739	0	9
101740	0	16
101741	9
101742	11
101743	0	9
101744	0	9
101745	0	9
101746	0	16
101747	0	9
101748	0	16
101749	0	9
101750	9
101751	0	16
101752	11
101753	0	16
101754	0
101755	16	15
101756	0	9
101757	0	9
101758	3	9
101759	3	9
101760	9	13
101761	2
101762	0	9
101763	0	9
101764	0
101765	9
101766	0	9
101767	0
101768	0	9
101769	0	9
101770	9
101771	0	9
101772	9
101773	0	9
101774	0	16
101775	0	9
101776	1	9
101777	13
101778	0	16
101779	0	9
101780	0	16
101781	0	9
101782	0
101783	0	9
101784	0
101785	0	9
101786	0
101787	0	9
101788	0	9
101789	0	9
101790	0
101791	0	9
101792	0	9
101793	0	9
101794	0	9
101795	0
101796	0	9
101797	0	9
101798	0	9
101799	0	16
101800	0	16
101801	0	9
101802	0	9
101803	0	16
101804	0	9
101805	0	9
101806	0	9
101807	2	9
101809	0	9
101810	9
101811	2
101812	9	13
101813	0	9
101814	9
101815	0	9
101816	0	9
101817	0	16
101818	0
101819	0
101820	0	16
101821	0	9
101822	0	9
101823	9	11
101824	1	9
101825	0	9
101826	0	9
101827	0	9
101828	0	9
101829	0	9
101830	0	9
101831	0
101832	0	16
101833	0	16
101834	9
101835	0	16
101837	16	2
101838	0	9
101839	0	9
101840	0	9
101842	0	9
101843	0	9
101844	16	2
101845	0	16
101846	0
101847	0	9
101848	0	9
101849	11
101850	0	9
101851	0	9
101852	0	9
101853	0	9
101854	0	9
101855	0	9
101856	0	9
101857	9
101859	0	16
101860	0
101861	0
101862	0	9
101863	0
101864	0	9
101865	0	9
101866	0	9
101867	9
101869	0	16
101870	1	9
101871	0	9
101872	9
101873	0	9
101874	0
101875	0	16
101876	0
101877	2
101878	9
101879	0	16
101880	0
101881	0	9
101882	9
101883	9
101884	0	16
101885	0
101886	0	9
101887	0	9
101888	11
101889	0	9
101890	2	9
101891	0	9
101892	16	1
101893	0	16
101894	0	9
101895	9
101896	13
101897	0	9
101898	16	2
101899	9
101900	9
101901	9	13
101902	0	9
101903	0	9
101904	0	16
101905	9
101906	0	16
101907	0	16
101908	0
101909	0	9
101910	0	16
101911	0	16
101912	0	9
101913	0	9
101914	1	9
101915	1	9
101917	9
101918	0	9
101919	0
101920	0	9
101921	0	16
101922	11
101924	0	16
101925	0	9
101926	9
101927	0	9
101928	0	16
101929	0	16
101930	9
101931	0	9
101932	9
101933	0	16
101935	0	9
101936	0	9
101937	0	9
101938	0
101939	0	9
101940	9
101941	3
101942	0	9
101943	0	9
101944	0	9
101945	0
101946	0	9
101947	0	9
101948	0	9
101949	9
101950	9
101951	0	16
101952	0	16
101953	9
101955	0
101956	0	9
101957	0	16
101958	0	9
101959	2	9
101960	0	9
101961	0
101962	16	1
101963	1	9
101964	0
101965	9
101966	2
101967	0	9
101968	0	16
101969	16	2
101970	16	1
101971	0	16
101972	0	9
101973	0
101974	0	16
101975	0
101976	9
101977	9
101978	11
101979	0	9
101980	9	13
101981	3	9
101982	2	9
101983	0	9
101984	0	9
101986	0	9
101988	0	16
101989	0	16
101990	0	9
101991	0
101992	0
101993	0
101994	2
101995	2	9
101996	16	15
101997	1
101998	9
102000	0	16
102002	0	16
102003	0	16
102004	0	16
102005	0	16
102006	0	9
102007	2	9
102008	9
102009	2
102010	0	16
102011	2	9
102012	9
102013	16	2
102014	16	2
102015	0	16
102016	0	16
102017	16	2
102018	2	9
102019	9
102020	16	2
102021	2	9
102022	2	9
102023	9
102024	2	9
102025	9
102026	0
102027	0	9
102028	0	9
102029	9
102030	16	2
102031	0	9
102032	0	16
102033	0	9
102034	9	15
102035	1	9
102036	0	9
102037	1	9
102038	0	9
102039	9
102040	0	9
102041	0	16
102042	0	9
102043	2	9
102044	0
102045	0
102046	0	16
102047	0	9
102048	0
102049	0	9
102050	0	9
102051	9
102052	9
102053	0	9
102054	9	13
102055	0	9
102056	0
102057	2
102058	2	9
102059	0	9
102060	0	9
102061	0	9
102062	0	9
102063	0
102064	0	16
102065	0	9
102066	0	9
102067	0	9
102068	0	9
102069	0	9
102071	0
102073	0	9
102074	11
102075	0	9
102076	0
102077	0	9
102078	9
102079	0
102080	0	9
102081	0	16
102082	0
102083	0
102084	0	9
102085	0	9
102086	0	16
102087	0	9
102088	0	9
102089	0	9
102090	9
102091	0	9
102092	0	9
102093	16	1
102094	0	16
102095	9	11
102096	11
102097	0	9
102098	2
102100	0
102101	0	16
102102	0
102103	11
102104	0	16
102105	0
102106	16	15
102107	0	9
102108	2	9
102109	0
102110	0	9
102111	0	9
102113	0	9
102114	0
102115	0	16
102116	9
102117	0	9
102118	0	9
102119	0
102120	0	16
102121	0	9
102122	0	16
102123	9
102124	0	9
102125	0	9
102126	0	9
102127	0	9
102128	0	9
102130	3
102131	0	9
102132	1	9
102133	0
102134	0	9
102135	0
102136	0	9
102137	9
102138	0	9
102139	0
102140	0	9
102141	0	9
102142	0	16
102143	9
102144	0	9
102145	9
102147	0	9
102148	0	16
102149	9
102150	9
102152	0	9
102153	0	9
102154	0	9
102155	9
102156	9
102157	0	9
102158	0	9
102159	0	9
102160	0	16
102161	16	2
102162	0	9
102163	0	9
102164	0	9
102165	0	9
102166	0	9
102167	0
102168	9
102169	0	9
102170	0	9
102171	0	16
102172	16	2
102173	0
102174	0	9
102175	0	9
102176	9
102177	0	9
102178	0	9
102180	9
102181	0
102182	0
102183	0	9
102184	0	9
102185	0	9
102186	0
102188	0
102189	0	9
102190	0	16
102192	0
102193	0	9
102194	0	9
102195	0
102196	0	9
102197	0	9
102198	0
102199	0	9
102200	0	9
102201	0	9
102202	0	9
102203	0
102204	0	9
102205	0
102206	0
102207	0
102208	0	9
102209	0	9
